code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300678,中科信息,软件服务,四川,188.53,0.83,1.8,66117.31,52462.05,2067.63,17836.76,0.99,0.07400000000000001,2.96,6.25,20170728,14698.45,0.82,19.78,8.54,28.6,8.83,19527.0
002422,科伦药业,化学制药,四川,24.8,10.29,14.4,2906521.75,1264416.25,1073717.63,353685.28,2.46,0.711,8.78,2.68,20100603,700583.0,4.87,54.63,164.8,59.14,8.37,32977.0
603800,道森股份,专用机械,江苏,52.38,0.68,2.08,149309.16,111766.1,28162.25,49797.62,2.39,0.109,4.5,2.55,20151210,20428.52,0.98,41.16,91.76,19.34,4.71,33337.0
300389,艾比森,半导体,深圳,21.16,1.64,3.2,204589.13,142126.31,36796.65,9043.13,0.28,0.5539999999999999,3.76,4.16,20140801,72788.0,2.28,51.01,218.67,37.11,13.27,7831.0
300298,三诺生物,医疗保健,湖南,18.4,3.71,5.65,298890.69,144381.09,36047.62,120442.47,2.13,0.49,4.51,2.29,20120319,57226.63,1.01,51.87,13.4,63.38,20.55,14204.0
603825,华扬联众,互联网,北京,36.12,0.92,2.3,542965.88,501480.5,3213.6,61881.17,2.69,0.306,5.4,2.74,20170802,43842.09,1.91,34.18,90.73,11.13,0.94,14513.0
300221,银禧科技,塑料,广东,69.4,4.23,5.05,323154.44,155752.56,65419.91,117968.86,2.34,0.061,4.3,1.31,20110525,46441.46,0.92,0.76,-80.02,15.3,1.72,24028.0
603848,好太太,家居用品,广东,22.42,0.41,4.01,141362.48,103457.96,5256.62,33760.71,0.84,0.46399999999999997,3.01,4.62,20171201,43085.28,1.07,18.16,35.09,41.47,20.64,12119.0
300613,富瀚微,半导体,上海,61.3,0.13,0.45,115580.72,90500.49,18450.18,70137.2,15.48,1.07,22.36,3.91,20170220,32032.56,7.07,-6.76,-40.0,41.47,16.26,11738.0
002004,华邦健康,化学制药,重庆,15.52,16.87,20.35,2729676.75,1265374.75,436935.34,509779.06,2.51,0.152,4.56,1.04,20040625,203123.63,1.0,17.48,-7.43,37.69,6.15,106698.0
002777,久远银海,软件服务,四川,49.59,0.6,1.73,175930.81,146142.0,9714.58,54537.51,3.16,0.36,5.57,4.09,20151231,19693.02,1.14,19.59,28.78,44.63,14.11,11143.0
300189,神农基因,种植业,海南,60.28,8.83,10.24,150876.31,49946.45,20370.42,25381.32,0.25,0.033,1.39,1.92,20110316,12370.82,0.12,-86.62,370.57,18.78,24.3,53003.0
002513,蓝丰生化,农药化肥,江苏,0.0,2.54,3.4,396226.75,114769.9,160891.2,181164.13,5.33,-0.10400000000000001,7.35,0.77,20101203,28560.51,0.84,-11.85,-137.83,23.51,-3.07,15698.0
000078,海王生物,生物制药,深圳,13.74,18.57,26.47,3571614.5,2918845.0,78280.71,230853.72,0.87,0.163,2.25,1.33,19981218,100384.31,0.38,72.23,5.08,12.62,1.55,133560.0
002378,章源钨业,小金属,江西,127.02,9.23,9.24,371456.91,182604.02,116413.55,57646.13,0.62,0.03,2.14,2.38,20100331,28578.86,0.31,-2.05,44.41,16.66,2.0,45488.0
603305,旭升股份,汽车配件,浙江,30.58,0.63,4.01,195575.88,94274.18,53755.48,38509.6,0.96,0.574,3.35,6.98,20170710,48833.76,1.22,53.3,42.35,40.55,27.89,15002.0
600595,中孚实业,铝,河南,0.0,17.42,19.61,2539239.0,507575.59,1591428.13,380881.91,1.94,-0.11800000000000001,2.86,0.73,20020626,-41117.9,-0.21,19.5,-459.15,2.82,-3.35,115210.0
002503,搜于特,服饰,广东,9.71,19.54,30.93,1083883.88,902948.38,66691.63,90146.81,0.29,0.139,1.74,1.55,20101117,137188.88,0.44,65.85,19.09,7.99,3.95,28348.0
300232,洲明科技,半导体,深圳,15.42,4.52,7.61,595758.06,384465.47,80094.5,48996.68,0.64,0.425,2.77,3.16,20110622,95050.65,1.25,62.19,50.63,30.72,10.16,13645.0
603693,江苏新能,新型电力,江苏,23.17,1.18,6.18,813234.13,289144.06,476494.5,314985.59,5.1,0.53,7.37,1.92,20180703,75176.06,1.22,0.0,0.0,43.69,25.45,58096.0
002660,茂硕电源,电气设备,深圳,145.93,2.11,2.74,205949.69,117875.76,54362.21,41147.8,1.5,0.027000000000000003,2.98,1.73,20120316,10698.01,0.39,-24.55,-60.57,18.37,0.75,26046.0
300598,诚迈科技,软件服务,江苏,133.81,0.48,0.8,56624.57,44682.51,649.45,17531.67,2.19,0.12300000000000001,5.69,3.85,20170120,18042.77,2.26,3.98,-58.67,26.95,2.58,12275.0
000786,北新建材,其他建材,北京,8.68,14.14,16.9,1747961.25,572808.06,755953.56,314112.72,1.86,1.16,8.2,1.71,19970606,847540.19,5.02,17.33,30.58,36.09,21.48,64413.0
603978,深圳新星,铝,深圳,34.41,0.76,1.6,173667.11,82959.34,51425.81,58081.53,3.63,0.513,8.55,2.75,20170807,57826.48,3.61,4.76,-0.58,19.68,10.52,14752.0
601330,绿色动力,环境保护,深圳,48.6,1.16,11.61,815499.88,112780.1,1157.04,85880.34,0.74,0.22,2.43,5.54,20180611,75258.93,0.65,0.0,0.0,58.75,30.95,61273.0
002555,三七互娱,互联网,安徽,14.43,11.82,21.25,921812.69,399859.63,29151.86,37718.03,0.18,0.573,2.93,3.77,20110302,361297.22,1.7,23.98,0.58,75.53,22.01,49904.0
600252,中恒集团,中成药,广西,15.06,34.75,34.75,716235.81,383122.03,120227.67,8572.92,0.02,0.13699999999999998,1.64,1.68,20001130,169065.27,0.49,54.21,-10.05,89.0,19.4,148736.0
600137,浪莎股份,服饰,四川,43.24,0.97,0.97,61604.06,48390.76,7908.06,34179.76,3.52,0.22399999999999998,5.07,2.54,19980416,4248.35,0.44,10.55,5.54,21.03,9.89,13988.0
600677,航天通信,通信设备,浙江,27.2,4.16,5.22,1476530.38,1102068.38,167133.3,212387.3,4.07,0.23800000000000002,6.41,1.34,19930928,68642.56,1.32,47.13,320.13,13.2,1.39,82175.0
603810,丰山集团,农药化肥,江苏,19.89,0.2,0.8,126237.26,82858.75,26495.96,22597.03,2.82,1.07,10.08,4.22,20180917,29221.6,3.65,0.0,0.0,25.93,10.67,20020.0
603208,江山欧派,家居用品,浙江,12.85,0.31,0.81,194117.48,120707.76,30581.71,51759.05,6.4,1.335,13.03,1.76,20170210,40423.28,5.0,25.76,21.22,34.19,12.53,6789.0
000929,兰州黄河,啤酒,甘肃,0.0,1.86,1.86,144308.95,109540.22,24496.47,19266.24,1.04,-0.17,3.78,1.64,19990623,29903.43,1.61,-14.9,-546.34,36.16,-11.2,17132.0
300242,佳云科技,互联网,广东,53.34,5.08,6.35,341935.28,175743.13,795.46,123672.71,1.95,0.052000000000000005,3.65,1.02,20110712,43427.15,0.68,88.87,-78.42,5.62,0.86,30810.0
300543,朗科智能,电气设备,深圳,40.87,0.43,1.2,100072.07,77741.63,18207.65,27025.15,2.25,0.268,5.42,2.69,20160908,22630.55,1.89,9.56,-50.14,14.54,3.73,15731.0
600887,伊利股份,乳制品,内蒙,19.47,60.33,60.78,4547897.5,2455101.0,1431208.63,281021.38,0.46,0.5670000000000001,4.03,5.47,19960312,1330093.38,2.19,18.88,2.43,38.67,8.7,250101.0
600422,昆药集团,中成药,云南,14.75,7.6,7.64,656959.38,353974.0,55585.83,141142.52,1.85,0.34,4.91,1.4,20001206,159870.09,2.09,23.0,-5.0,50.07,5.27,47064.0
300592,华凯创意,软件服务,湖南,45.17,0.9,1.22,100030.9,79679.82,5351.99,16976.25,1.39,0.155,4.15,2.25,20170120,21198.17,1.73,-18.39,-47.08,28.08,7.08,11400.0
000818,航锦科技,化工原料,辽宁,14.15,6.7,6.9,417979.66,128545.4,132984.92,138370.13,2.01,0.479,3.82,2.36,19971017,70571.57,1.02,19.96,176.62,25.86,11.79,37762.0
300153,科泰电源,电气设备,上海,93.81,3.2,3.2,160324.88,103914.96,15458.75,49463.78,1.55,0.055,3.0,2.29,20101229,10610.76,0.33,14.04,-14.21,16.8,1.93,34867.0
002940,昂利康,化学制药,浙江,34.7,0.23,0.9,86687.72,49982.98,22901.71,9154.85,1.02,1.102,6.53,7.81,20181023,24951.56,2.77,0.0,0.0,70.53,11.21,44967.0
002728,特一药业,中成药,广东,16.25,1.19,2.0,200337.86,80266.93,31108.15,23794.52,1.19,0.607,5.0,2.63,20140731,49378.18,2.47,28.73,49.17,56.46,19.18,19132.0
000830,鲁西化工,农药化肥,山东,4.94,14.64,14.65,2957459.25,450609.81,1906275.75,218405.41,1.49,1.13,6.18,1.88,19980807,498488.84,3.4,45.55,212.07,29.01,16.22,116942.0
600821,津劝业,百货,天津,0.0,4.16,4.16,135328.69,6925.25,60707.1,17866.24,0.43,-0.26,0.97,4.51,19940128,-28666.69,-0.69,-17.94,16.27,21.16,-88.85,36373.0
002003,伟星股份,服饰,浙江,12.97,6.3,7.58,326350.72,161470.98,108723.27,59836.95,0.79,0.39899999999999997,3.11,2.22,20040625,79216.46,1.05,7.31,8.2,41.11,15.19,19065.0
603111,康尼机电,运输设备,江苏,0.0,7.38,9.93,734670.69,424990.25,55444.56,317771.88,3.2,-0.63,4.27,0.95,20140801,-3104.4,-0.03,80.73,-628.47,32.47,-33.62,27635.0
300458,全志科技,元器件,广东,34.01,2.34,3.31,250798.45,215372.05,15618.25,65038.8,1.96,0.43700000000000006,6.51,3.04,20150515,109326.55,3.3,35.04,2494.24,32.47,14.03,28720.0
600735,新华锦,商贸代理,山东,25.94,3.76,3.76,113498.63,83300.81,3008.84,14276.7,0.38,0.091,2.24,2.11,19960726,28798.43,0.77,2.41,-1.25,23.0,5.11,26460.0
300652,雷迪克,汽车配件,浙江,20.6,0.3,0.88,91354.71,68730.84,7791.62,35097.0,3.99,0.737,8.09,2.5,20170516,24627.67,2.8,-3.82,19.28,29.67,19.5,10472.0
002871,伟隆股份,机械基件,山东,38.07,0.29,1.16,71912.3,45391.14,12393.78,22415.6,1.94,0.45,5.05,4.53,20170511,21342.9,1.85,14.73,19.31,36.62,22.39,7701.0
002105,信隆健康,文教休闲,深圳,202.7,3.69,3.69,162809.05,98326.59,51184.87,6092.15,0.17,0.013999999999999999,1.39,2.74,20070112,2133.86,0.06,-21.87,-88.19,12.8,0.49,28482.0
000908,景峰医药,化学制药,湖南,27.15,7.0,8.8,477051.09,235673.66,69586.43,69875.22,0.79,0.076,2.73,1.51,19990203,118092.38,1.34,8.21,13.99,73.89,6.81,28300.0
000672,上峰水泥,水泥,甘肃,6.14,8.14,8.14,683229.25,337023.22,225067.47,-96400.71,-1.18,1.129,3.78,2.44,19961218,293926.0,3.61,23.33,101.61,44.09,25.33,68525.0
000822,山东海化,化工原料,山东,7.24,8.95,8.95,441347.16,217983.16,164125.88,150734.05,1.68,0.529,3.64,1.4,19980703,51681.73,0.58,12.06,-10.1,19.24,12.31,74646.0
603987,康德莱,医疗保健,上海,16.78,2.66,4.42,173505.22,85881.3,69665.24,37089.26,0.84,0.257,2.94,1.96,20161121,44014.85,1.0,14.12,25.32,34.15,10.59,25046.0
002791,坚朗五金,其他建材,广东,20.36,0.8,3.22,410088.16,323027.03,53377.23,97621.96,3.04,0.364,8.4,1.18,20160329,127600.01,3.97,19.56,-36.98,38.32,4.33,19551.0
600802,福建水泥,水泥,福建,6.83,3.82,3.82,393034.88,79843.21,204755.75,21390.35,0.56,0.843,2.35,3.27,19940103,-9038.55,-0.24,70.41,501.2,33.56,16.13,43997.0
600368,五洲交通,路桥,广西,9.2,11.26,11.26,1040021.81,318957.47,617935.44,46764.51,0.42,0.261,3.06,1.05,20001221,142807.81,1.27,5.24,-0.22,56.54,23.56,55211.0
000702,正虹科技,饲料,湖南,20.79,2.67,2.67,75236.57,36435.85,23343.26,18255.32,0.68,0.185,1.93,2.65,19970318,2031.15,0.08,7.81,185.49,7.59,4.71,28378.0
603657,春光科技,塑料,浙江,32.31,0.24,0.96,90024.56,75581.07,9106.57,51818.73,5.4,0.97,8.5,3.96,20180730,18422.53,1.92,0.0,0.0,35.7,20.81,17920.0
603685,晨丰科技,电气设备,浙江,21.4,0.33,1.3,127823.3,89989.15,21707.14,56186.94,4.32,0.54,7.2,2.14,20171127,22500.32,1.73,5.98,-20.7,22.94,11.4,12878.0
600470,六国化工,农药化肥,安徽,38.99,5.22,5.22,622727.13,236653.92,256835.09,126267.7,2.42,0.07400000000000001,3.99,0.97,20040305,14469.9,0.28,-10.97,125.6,12.59,1.35,46480.0
601606,长城军工,专用机械,安徽,175.03,1.48,7.24,345688.38,201081.06,97203.36,64055.94,0.88,0.055,2.97,4.34,20180806,70334.5,0.97,0.0,0.0,28.06,4.34,70412.0
600459,贵研铂业,小金属,云南,22.52,3.39,3.39,626611.31,505364.31,78334.88,108912.85,3.21,0.354,6.03,1.76,20030516,51702.78,1.52,18.3,35.57,3.06,0.9,38296.0
603199,九华旅游,旅游景点,安徽,20.06,1.11,1.11,125953.47,35968.07,66098.71,33329.37,3.01,0.725,9.83,1.97,20150326,57638.78,5.21,4.9,4.31,48.31,22.11,12342.0
000859,国风塑业,塑料,安徽,21.63,7.39,7.39,210457.2,81885.5,78980.4,58966.25,0.8,0.10099999999999999,2.08,1.4,19981119,14461.25,0.2,6.35,310.24,9.64,8.53,52532.0
300673,佩蒂股份,饲料,浙江,36.39,0.35,1.22,112554.63,76048.92,17438.1,58754.56,4.82,0.847,7.58,5.42,20170711,23600.14,1.94,44.11,69.44,33.99,16.94,7009.0
600285,羚锐制药,中成药,河南,16.74,5.3,5.86,336254.63,181811.31,74103.96,47380.71,0.81,0.363,3.6,2.25,20001018,81529.3,1.39,22.25,11.77,76.17,13.34,38486.0
600538,国发股份,医药商业,广西,0.0,4.64,4.64,78240.18,52998.38,15226.54,58689.13,1.26,-0.012,1.41,2.54,20030114,-43190.53,-0.93,-46.95,41.22,18.65,-3.56,21260.0
600449,宁夏建材,水泥,宁夏,8.03,4.78,4.78,749329.5,269302.0,418043.41,203018.98,4.25,0.728,9.99,0.78,20030829,205661.94,4.3,-9.58,21.17,35.43,11.19,34005.0
600620,天宸股份,综合类,上海,44.17,6.87,6.87,277312.75,62037.82,6099.52,785.12,0.01,0.08800000000000001,3.36,1.55,19921117,16014.59,0.23,-5.53,-5.09,41.64,162.04,23769.0
600199,金种子酒,白酒,安徽,210.53,5.56,5.56,298840.94,175701.02,57862.03,70080.28,1.26,0.011000000000000001,4.04,1.13,19980812,85068.4,1.53,-4.19,18.0,49.03,1.09,71075.0
300622,博士眼镜,其他商业,深圳,24.45,0.38,0.87,59445.06,49476.75,4256.58,26599.13,3.06,0.509,5.59,2.97,20170315,12226.91,1.41,18.42,17.38,71.42,10.46,9752.0
300539,横河模具,塑料,浙江,98.59,0.61,2.09,93856.46,51263.53,22566.26,1255.25,0.06,0.06,1.83,4.27,20160830,14781.72,0.71,12.5,-53.6,21.24,3.17,12514.0
300588,熙菱信息,软件服务,新疆,343.92,0.75,1.6,107878.52,85201.43,862.8,3448.85,0.22,0.022000000000000002,2.32,4.36,20170105,16559.7,1.03,7.37,-90.02,21.14,0.69,15761.0
002466,天齐锂业,小金属,四川,14.78,11.36,11.42,2076234.38,655894.06,139054.23,420111.81,3.68,1.479,8.93,3.26,20100831,507687.25,4.45,20.17,11.24,70.12,35.49,139486.0
000428,华天酒店,酒店餐饮,湖南,0.0,7.19,10.19,750265.06,158166.19,334033.59,145306.72,1.43,-0.20199999999999999,2.75,0.95,19960808,26690.35,0.26,0.39,-38.64,53.72,-29.13,35968.0
603266,天龙股份,塑料,浙江,25.57,0.35,1.4,108908.65,78795.11,22084.84,29819.05,2.13,0.39399999999999996,5.97,2.25,20170110,37032.82,2.65,9.77,-14.21,25.31,8.07,8524.0
002007,华兰生物,生物制药,河南,31.33,8.03,9.3,574693.88,414002.78,90360.2,39452.31,0.42,0.8170000000000001,5.53,6.17,20040625,336786.22,3.62,22.19,22.69,61.28,37.31,45000.0
300436,广生堂,化学制药,福建,501.16,1.12,1.41,83543.81,19966.76,18741.8,21783.78,1.54,0.043,3.87,7.38,20150422,18385.89,1.3,28.23,-79.5,84.09,2.11,15970.0
600110,诺德股份,电气设备,吉林,55.92,11.5,11.5,720713.56,377662.84,190571.61,67884.28,0.59,0.053,1.81,2.18,19971007,17649.97,0.15,-25.68,-62.84,25.3,3.43,87219.0
300486,东杰智能,专用机械,山西,33.19,1.33,1.62,179828.56,88254.65,33461.06,63859.63,3.95,0.3,6.69,1.86,20150630,25489.55,1.58,0.83,38.3,27.79,10.4,18266.0
600267,海正药业,化学制药,浙江,1170.69,9.66,9.66,2216237.5,667434.75,700639.38,364976.28,3.78,0.006999999999999999,6.92,1.66,20000725,172289.38,1.78,-4.55,39.19,39.17,0.09,33341.0
002541,鸿路钢构,钢加工,安徽,8.14,3.71,5.24,1004273.88,681380.13,171729.06,212961.52,4.07,0.635,8.29,0.83,20110118,159689.02,3.05,47.62,88.85,16.07,6.45,16984.0
603590,康辰药业,化学制药,北京,27.14,0.4,1.6,281220.84,178968.3,31232.52,98182.24,6.14,1.26,15.08,2.35,20180827,119742.01,7.48,0.0,0.0,94.98,22.55,28929.0
603829,洛凯股份,电气设备,江苏,35.24,0.72,1.6,89318.8,65561.92,12878.32,33999.35,2.12,0.21,3.92,2.52,20171017,11168.3,0.7,8.8,-16.33,19.73,8.58,17718.0
002062,宏润建设,建筑施工,浙江,14.64,9.59,11.03,1378124.25,1070999.75,106530.61,4002.9,0.04,0.20199999999999999,2.65,1.49,20060816,139882.59,1.27,15.51,20.7,7.26,3.38,35051.0
603507,振江股份,钢加工,江苏,26.85,0.31,1.28,222805.2,142695.63,37244.48,98325.13,7.68,0.49,10.94,1.57,20171106,30764.64,2.4,-12.66,-41.87,25.13,9.14,17187.0
600169,太原重工,工程机械,山西,680.74,25.64,25.64,3262672.25,2353762.75,576445.06,165054.52,0.64,0.003,1.61,1.43,19980904,-35204.0,-0.14,-9.35,-62.35,28.88,0.16,148027.0
002866,传艺科技,电脑设备,江苏,21.85,0.81,2.44,160435.13,104686.65,17846.39,39059.03,1.6,0.374,3.96,2.75,20170426,31077.18,1.27,47.81,52.02,24.98,12.72,20793.0
300010,立思辰,软件服务,北京,743.83,6.31,8.73,880098.63,299903.13,28335.01,378157.41,4.33,0.009000000000000001,6.25,1.37,20091030,85573.49,0.98,2.73,-88.45,45.51,0.69,46924.0
600062,华润双鹤,化学制药,北京,14.09,8.23,10.43,1025742.13,512794.91,242142.22,14864.87,0.14,0.809,7.39,2.06,19970522,611019.94,5.86,32.66,16.43,64.69,13.38,21134.0
002864,盘龙药业,中成药,陕西,46.18,0.22,0.87,81902.97,61087.9,13653.17,27130.38,3.13,0.534,6.84,4.8,20171116,21590.86,2.49,23.9,39.8,71.06,13.67,20627.0
300035,中科电气,电气设备,湖南,24.92,3.9,5.18,182465.34,81511.59,29235.98,37518.9,0.72,0.14,2.29,2.03,20091225,25152.36,0.49,54.0,78.43,35.93,17.24,38251.0
002343,慈文传媒,影视音像,浙江,15.43,4.21,4.75,454427.06,344351.44,3381.23,85170.96,1.79,0.517,5.93,1.79,20100126,133110.91,2.8,136.57,64.19,20.98,18.46,18130.0
600298,安琪酵母,食品,湖北,19.82,8.24,8.24,870781.5,334955.13,439325.56,65197.44,0.79,0.818,5.04,4.29,20000818,276872.34,3.36,17.12,10.17,35.7,13.75,42599.0
002041,登海种业,种植业,山东,676.7,8.74,8.8,384206.72,296649.03,60610.53,2931.68,0.03,0.006,3.14,1.8,20050418,163086.63,1.85,-33.14,-95.15,31.3,1.67,49423.0
603486,科沃斯,家用电器,江苏,43.03,0.4,4.0,418934.28,342685.5,40749.01,109384.22,2.73,0.76,5.73,7.2,20180528,74746.52,1.87,0.0,0.0,36.97,7.66,33237.0
600293,三峡新材,玻璃,湖北,12.65,5.17,11.62,728717.19,367150.88,158825.2,203994.27,1.76,0.237,3.41,1.17,20000919,69200.21,0.6,1.28,-0.81,7.59,2.99,43304.0
002740,爱迪尔,服饰,深圳,33.4,1.64,3.31,260976.05,231743.92,4674.3,59109.7,1.79,0.11900000000000001,4.47,1.19,20150122,50122.95,1.52,0.58,-35.12,14.94,2.63,20238.0
600520,文一科技,机械基件,安徽,0.0,1.58,1.58,94704.93,45960.46,13146.12,37950.73,2.4,-0.061,2.7,4.94,20020108,-12254.3,-0.77,-4.01,-256.95,21.97,-4.34,16133.0
002428,云南锗业,小金属,云南,287.31,6.44,6.53,196264.92,54721.65,88576.27,32846.96,0.5,0.013999999999999999,2.28,2.33,20100608,42378.12,0.65,15.52,126.8,22.37,2.84,55301.0
002920,德赛西威,汽车配件,广东,21.63,1.0,5.5,573507.94,472574.41,54455.98,207004.81,3.76,0.615,7.08,2.5,20171226,113016.52,2.05,-8.67,-27.85,25.14,8.33,45000.0
600562,国睿科技,通信设备,江苏,162.48,6.02,6.22,268863.66,250146.0,12110.3,35164.96,0.57,0.038,2.83,4.37,20030128,68566.5,1.1,3.43,-69.95,19.54,5.21,28891.0
300725,药石科技,化工原料,江苏,50.52,0.28,1.1,65157.51,45109.34,10037.78,28787.56,2.62,1.05,5.11,11.27,20171110,15434.5,1.4,73.23,78.61,57.03,27.72,10027.0
300731,科创新源,橡胶,深圳,45.39,0.22,0.87,58040.75,44890.4,3244.91,32139.59,3.68,0.465,5.69,4.94,20171208,7469.36,0.86,17.67,-12.53,41.16,19.28,12996.0
300724,捷佳伟创,专用机械,深圳,19.72,0.8,3.2,425944.66,393405.69,4701.51,114442.8,3.58,1.05,6.82,3.15,20180810,67901.21,2.12,0.0,0.0,41.11,23.8,49087.0
300489,中飞股份,铝,黑龙江,927.01,0.72,0.91,66125.78,22792.45,36059.84,18809.15,2.07,0.01,5.14,2.42,20150701,16856.67,1.86,-5.21,-92.75,21.03,0.8,11100.0
002456,欧菲科技,元器件,深圳,19.37,26.71,27.13,3995544.75,2267572.5,1036326.5,320347.28,1.18,0.51,3.86,3.4,20100803,455502.09,1.68,27.35,34.69,15.0,4.42,108888.0
002604,*ST龙力,食品,山东,0.0,5.08,6.0,381058.53,146582.36,138103.17,192398.86,3.21,-0.423,-1.03,-1.63,20110728,-323226.25,-5.39,-37.5,-317.98,20.69,-37.52,54180.0
300384,三联虹普,纺织机械,北京,31.02,1.82,3.18,245707.77,138477.31,19594.35,95967.86,3.02,0.35,5.14,2.82,20140801,45507.53,1.43,111.25,50.31,40.59,24.24,16658.0
300635,达安股份,建筑施工,广东,29.49,0.45,1.36,96416.67,77592.31,3698.59,22080.28,1.63,0.3,4.66,2.53,20170331,24761.15,1.82,20.02,0.4,35.47,11.81,11003.0
002686,亿利达,专用机械,浙江,23.35,3.28,4.43,354686.19,182997.56,59756.01,49652.3,1.12,0.17300000000000001,3.49,1.55,20120703,56882.55,1.28,13.46,-27.18,28.55,7.03,17706.0
002805,丰元股份,化工原料,山东,66.11,0.54,0.97,69398.43,28564.81,22631.17,15812.97,1.63,0.165,5.98,2.43,20160707,28526.68,2.94,-11.94,-43.34,22.72,8.11,15804.0
600711,盛屯矿业,小金属,福建,14.79,14.97,18.31,1496549.0,797660.38,86588.61,427728.16,2.34,0.29,4.12,1.23,19960531,134423.81,0.73,64.11,24.43,4.71,2.25,113622.0
300029,天龙光电,专用机械,江苏,0.0,2.0,2.0,36203.89,19897.61,14016.82,83449.61,4.17,-0.15,1.12,4.51,20091225,-83515.75,-4.18,-93.03,-119.79,10.49,-337.45,14096.0
603843,正平股份,建筑施工,青海,52.13,1.93,4.0,513017.44,387653.41,49199.76,39668.5,0.99,0.126,3.31,2.66,20160905,41895.03,1.05,76.19,145.21,10.41,2.98,40390.0
300559,佳发教育,软件服务,四川,51.95,0.76,1.4,93811.0,73002.02,8645.0,25677.07,1.84,0.5529999999999999,5.11,7.49,20161101,30850.55,2.21,138.26,94.54,56.19,31.68,7313.0
600011,华能国际,火力发电,北京,38.24,105.0,156.98,38190944.0,5347986.5,24160822.0,1484123.13,0.95,0.12,4.65,1.39,20011206,3164254.25,2.02,13.08,-29.33,12.5,1.58,73842.0
002803,吉宏股份,广告包装,福建,21.15,0.46,1.16,131184.52,74626.15,31178.88,14522.61,1.25,0.69,4.18,7.08,20160712,28743.15,2.48,147.24,312.13,38.32,8.46,7983.0
603335,迪生力,汽车配件,广东,71.08,1.56,3.29,81702.36,60094.53,11108.85,11735.45,0.36,0.061,1.72,3.36,20170620,9306.44,0.28,2.04,-33.18,26.07,3.26,28355.0
600143,金发科技,塑料,广东,13.8,25.6,27.17,2247702.0,1201268.63,618340.44,348456.28,1.28,0.24100000000000002,3.79,1.17,20040623,360474.34,1.33,11.84,42.92,13.77,3.53,84399.0
603180,金牌厨柜,家居用品,福建,21.01,0.18,0.68,169261.38,85402.47,50495.43,48273.96,7.15,1.78,13.57,3.64,20170512,37417.98,5.54,16.83,31.53,38.82,10.55,11556.0
002209,达 意 隆,轻工机械,广东,0.0,1.54,1.95,145681.02,98940.38,37200.56,22323.7,1.14,-0.003,3.24,2.0,20080130,18003.43,0.92,3.28,95.08,23.92,-0.07,16587.0
600525,长园集团,电气设备,深圳,4.52,13.06,13.25,2216633.0,1023709.19,194395.09,217944.66,1.65,0.98,6.43,0.91,20021202,461062.59,3.48,1.65,103.62,42.55,23.66,48534.0
002313,日海智能,通信设备,深圳,38.89,3.12,3.12,626454.13,487905.41,28317.6,107336.17,3.44,0.331,6.66,2.57,20091203,63177.91,2.02,48.58,46.4,20.6,3.85,15000.0
603615,茶花股份,家居用品,福建,26.88,0.75,2.4,141943.69,95608.06,34431.51,67000.38,2.79,0.24,5.57,1.54,20170213,38798.14,1.62,5.86,-16.36,27.1,10.32,23843.0
601928,凤凰传媒,出版业,江苏,11.9,25.45,25.45,2241157.5,1394627.75,363962.03,285190.19,1.12,0.434,5.16,1.33,20111130,594089.75,2.33,6.68,26.37,37.52,14.05,63390.0
002902,铭普光磁,元器件,广东,142.08,0.71,1.4,182443.22,143273.91,29540.85,53184.38,3.8,0.107,7.48,2.72,20170929,33345.1,2.38,4.26,-74.05,13.49,1.3,20860.0
601333,广深铁路,铁路,深圳,17.09,56.52,70.84,3436524.75,657452.81,2322523.25,1156273.75,1.63,0.136,4.1,0.76,20061222,728127.31,1.03,10.74,8.47,10.58,6.61,226176.0
603233,大参林,医药商业,广东,28.73,0.64,4.0,637228.88,411019.63,79011.78,97382.99,2.43,1.035,7.33,5.41,20170731,147627.77,3.69,18.86,12.9,41.7,6.57,8708.0
000007,全新好,酒店餐饮,深圳,0.0,3.09,3.46,42590.43,17050.28,6837.25,15702.4,0.45,-0.032,1.08,6.68,19920413,-13661.4,-0.39,3.07,-152.59,73.32,-49.42,13351.0
603200,上海洗霸,环境保护,上海,26.56,0.25,0.75,84372.21,75706.56,1346.37,37609.55,5.01,0.8,9.59,2.92,20170601,26573.25,3.54,22.25,29.75,41.14,21.7,7929.0
603188,ST亚邦,染料涂料,江苏,13.62,5.76,5.76,461076.25,148216.56,215462.72,43595.76,0.76,0.47600000000000003,5.41,1.6,20140909,192384.36,3.34,-32.97,-43.5,51.07,16.67,32191.0
600662,强生控股,公共交通,上海,64.43,10.53,10.53,618188.0,225285.66,192729.41,76778.5,0.73,0.032,3.12,1.33,19930614,101824.25,0.97,0.08,13.07,13.02,1.75,93300.0
600318,新力金融,多元金融,安徽,76.0,4.84,4.84,568462.63,104258.15,366.28,20931.4,0.43,0.079,1.79,4.44,20001208,27932.71,0.58,-14.47,-3.97,83.08,9.74,17179.0
600476,湘邮科技,软件服务,湖南,0.0,1.61,1.61,51233.15,43638.59,3631.51,13590.37,0.84,-0.068,1.18,10.02,20031210,-12113.57,-0.75,2.5,-551.1,14.59,-6.39,25939.0
